Date,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient
2022-12-08,106.28,106.795,103.71,104.42,97.6253049397244,21128762,0.0000,1.0
2022-12-09,104.59,105.95,103.3,103.54,96.8025672616268,21298194,0.0000,1.0
2022-12-12,103.83,106.24,103.585,106.09,99.1866366697507,20413173,0.0000,1.0
2022-12-13,107.8,108.54,107.02,107.25,100.271154518152,24305345,0.0000,1.0
2022-12-14,107.99,108.3,105.75,106.46,99.5325604662235,17597334,0.0000,1.0
2022-12-15,105.33,106.17,103.7,105.44,98.578932702974,15367888,0.0000,1.0
2022-12-16,103.69,105.58,103.1301,104.7,97.8870851100282,54596623,0.0000,1.0
2022-12-19,105.26,106.2,104.38,105.17,98.3265018244667,13611124,0.0000,1.0
2022-12-20,105.17,107.51,105.07,106.69,99.7475941775445,14680004,0.0000,1.0
2022-12-21,108.29,108.585,107.16,108.06,101.028447153674,13565365,0.0000,1.0
2022-12-22,107.89,108.19,104.1,105.88,98.9903015420228,13215496,0.0000,1.0
2022-12-23,106.95,108.74,106.9,108.68,101.608103245061,11539448,0.0000,1.0
2022-12-27,109.27,110.465,108.83,110.19,103.019846306342,11962058,0.0000,1.0
2022-12-28,109.91,110.0,107.902,108.38,101.327624491164,10702075,0.0000,1.0
2022-12-29,107.99,109.72,107.99,109.2,102.094266418482,10534028,0.0000,1.0
2022-12-30,108.61,110.5,108.61,110.3,103.122688516104,11799640,0.0000,1.0
2023-01-03,109.78,110.02,105.49,106.51,99.5793069252064,15146168,0.0000,1.0
2023-01-04,104.8,107.155,104.76,106.82,99.8691349708998,18058396,0.0000,1.0
2023-01-05,106.34,109.95,106.31,109.21,102.103615710279,15946559,0.0000,1.0
2023-01-06,110.08,111.99,109.67,110.53,103.337722227425,16348131,0.0000,1.0
2023-01-09,111.64,111.64,107.81,108.47,101.411768117333,17964591,0.0000,1.0
2023-01-10,109.79,110.33,108.005,110.09,102.926353388376,15104595,0.0000,1.0
2023-01-11,110.99,111.45,109.085,111.37,104.123062738337,16710366,0.0000,1.0
2023-01-12,111.82,113.74,111.74,113.22,105.852681720701,15357321,0.0000,1.0
2023-01-13,113.11,113.49,112.16,113.15,105.787236678125,12011358,0.0000,1.0
2023-01-17,113.41,114.08,112.67,112.93,105.581552258601,16542201,0.0000,1.0
2023-01-18,113.26,114.12,110.3987,110.61,103.412516561798,16399690,0.0000,1.0
2023-01-19,110.07,112.13,109.58,111.32,104.076316279354,12928021,0.0000,1.0
2023-01-20,111.36,113.44,110.61,113.35,105.974222514056,16515614,0.0000,1.0
2023-01-23,113.64,114.59,112.64,112.76,105.422614298059,16584422,0.0000,1.0
2023-01-24,109.16,114.02,104.87,113.81,106.404289936698,13583000,0.0000,1.0
2023-01-25,113.23,113.65,111.39,113.21,105.843332428904,11914727,0.0000,1.0
2023-01-26,114.72,117.78,114.335,117.76,110.097260196341,21019678,0.0000,1.0
2023-01-27,116.95,117.67,115.39,115.61,108.08716246008,15179207,0.0000,1.0
2023-01-30,115.09,115.49,113.1519,113.56,106.170557641784,18672053,0.0000,1.0
2023-01-31,112.1,116.4,110.43,116.01,108.461134131942,27861849,0.0000,1.0
2023-02-01,115.83,117.38,113.34,114.74,107.273774073779,19464873,0.0000,1.0
2023-02-02,114.85,115.07,109.83,111.15,103.917378318812,24562123,0.0000,1.0
2023-02-03,111.9,114.11,111.56,111.92,104.637273787148,20226609,0.0000,1.0
2023-02-06,112.36,113.09,110.32,111.73,104.459637243013,13855205,0.0000,1.0
2023-02-07,112.39,115.31,112.021,114.92,107.442061326117,16013314,0.0000,1.0
2023-02-08,115.05,115.83,113.85,113.92,106.50713214646,18459678,0.0000,1.0
2023-02-09,114.62,116.24,114.18,114.35,106.909151693713,17439311,0.0000,1.0
2023-02-10,116.51,119.63,116.16,119.17,111.415510339657,24918616,0.0000,1.0
2023-02-13,117.72,118.18,115.9,117.8,110.985442917015,14536241,0.9100,1.0
2023-02-14,117.01,117.81,116.0169,116.42,109.685273891332,12078992,0.0000,1.0
2023-02-15,115.72,116.09,114.14,116.07,109.355520877571,13673360,0.0000,1.0
2023-02-16,115.31,116.78,114.8,115.73,109.03518937849,11360604,0.0000,1.0
2023-02-17,114.19,114.19,110.9799,111.28,104.842615346396,20758331,0.0000,1.0
2023-02-21,110.81,112.38,110.81,111.17,104.738978684928,14469431,0.0000,1.0
2023-02-22,110.48,110.97,108.64,109.73,103.382280571172,13973841,0.0000,1.0
2023-02-23,110.73,111.83,109.9,110.74,104.333853553737,11289402,0.0000,1.0
2023-02-24,109.33,110.96,109.02,110.75,104.343275068416,14351036,0.0000,1.0
2023-02-27,110.8,111.26,109.9601,110.55,104.154844774839,11710453,0.0000,1.0
2023-02-28,111.24,111.36,109.22,109.91,103.551867835391,18107031,0.0000,1.0
2023-03-01,109.31,111.86,109.24,110.89,104.47517627392,13199955,0.0000,1.0
2023-03-02,110.615,111.695,110.17,111.4,104.955673522542,10343084,0.0000,1.0
2023-03-03,110.05,113.37,109.95,112.81,106.284107092262,13006713,0.0000,1.0
2023-03-06,111.99,113.84,111.87,113.81,107.226258560148,14347410,0.0000,1.0
2023-03-07,112.81,113.17,111.17,111.61,105.153525330798,11525289,0.0000,1.0
2023-03-08,111.23,112.42,109.065,109.98,103.617818438143,13509818,0.0000,1.0
2023-03-09,110.87,112.23,109.03,109.13,102.81698969044,12961244,0.0000,1.0
2023-03-10,109.56,111.035,107.15,107.78,101.545085208793,15795666,0.0000,1.0
2023-03-13,105.34,107.86,103.72,106.54,100.376817388614,20745625,0.0000,1.0
2023-03-14,106.35,109.01,104.96,106.94,100.753677975769,18263512,0.0000,1.0
2023-03-15,102.82,104.2,100.2203,101.62,95.7414321666133,25733781,0.0000,1.0
2023-03-16,99.11,101.68,98.02,101.03,95.1855628005603,27476133,0.0000,1.0
2023-03-17,100.6,101.6149,99.14,99.84,94.0644025537755,43199470,0.0000,1.0
2023-03-20,99.63,102.48,99.5,102.45,96.523417884959,32042106,0.0000,1.0
2023-03-21,104.17,107.28,104.13,107.04,100.847893122557,31592310,0.0000,1.0
2023-03-22,106.8,107.175,104.56,104.59,98.5396220262358,14952666,0.0000,1.0
2023-03-23,105.36,106.34,102.44,103.41,97.4278832941299,14385865,0.0000,1.0
2023-03-24,101.47,103.85,100.9132,103.53,97.5409414702763,13405812,0.0000,1.0
2023-03-27,104.74,106.48,103.91,105.8,99.6796253023783,14805911,0.0000,1.0
2023-03-28,105.44,107.65,105.19,107.12,100.923265239988,11047587,0.0000,1.0
2023-03-29,108.06,109.16,107.49,108.96,102.656823940899,14219122,0.0000,1.0
2023-03-30,109.55,109.57,108.52,109.49,103.156164218879,11578171,0.0000,1.0
2023-03-31,109.68,110.17,109.0499,109.66,103.31632996842,14417961,0.0000,1.0
2023-04-03,113.39,116.85,113.12,116.13,109.412049965645,28087681,0.0000,1.0
2023-04-04,116.26,116.7,114.17,115.02,108.366261836291,16365489,0.0000,1.0
2023-04-05,115.35,117.0,114.31,116.99,110.222300228027,16479469,0.0000,1.0
2023-04-06,116.86,117.18,114.77,115.05,108.394526380327,15777957,0.0000,1.0
2023-04-10,114.78,116.18,114.17,114.54,107.914029131705,13006552,0.0000,1.0
2023-04-11,114.96,116.1999,114.38,115.35,108.677171820693,11758461,0.0000,1.0
2023-04-12,116.16,116.59,114.93,115.23,108.564113644547,10919022,0.0000,1.0
2023-04-13,114.6,115.89,114.13,115.77,109.072875437205,12399652,0.0000,1.0
2023-04-14,115.9,116.66,115.12,116.05,109.336677848214,11530828,0.0000,1.0
2023-04-17,115.49,116.51,114.42,114.7,108.064773366567,13238679,0.0000,1.0
2023-04-18,114.39,117.21,114.3,116.94,110.175192654633,17436140,0.0000,1.0
2023-04-19,116.08,116.9,115.77,116.57,109.826596611515,10682605,0.0000,1.0
2023-04-20,115.125,115.68,113.2298,115.64,108.95039574638,17038747,0.0000,1.0
2023-04-21,116.49,116.88,115.26,116.01,109.298991789498,14315329,0.0000,1.0
2023-04-24,115.92,118.885,115.88,118.2,111.362303504169,15831314,0.0000,1.0
2023-04-25,117.55,117.74,115.63,116.52,109.77948903812,12179825,0.0000,1.0
2023-04-26,116.03,117.09,114.68,115.45,108.771386967482,15241048,0.0000,1.0
2023-04-27,115.62,117.01,114.8818,116.83,110.071555993165,16279188,0.0000,1.0
2023-04-28,117.25,119.92,116.83,118.34,111.494204709673,24381946,0.0000,1.0
2023-05-01,115.99,117.3,114.45,114.67,108.03650882253,17354987,0.0000,1.0
2023-05-02,113.94,113.94,109.29,110.1,103.73087661429,24324102,0.0000,1.0
2023-05-03,109.08,109.81,107.755,107.93,101.686407928976,16212343,0.0000,1.0
2023-05-04,107.9,108.75,105.91,106.04,99.9057416546711,17177150,0.0000,1.0
2023-05-05,108.55,109.43,107.53,108.68,102.393021529891,14968197,0.0000,1.0
2023-05-08,110.5,110.97,109.04,109.11,102.798146661082,11187752,0.0000,1.0
2023-05-09,108.34,110.23,108.21,109.14,102.826411205119,11370769,0.0000,1.0
2023-05-10,109.74,110.01,106.71,107.74,101.507399150078,14884793,0.0000,1.0
2023-05-11,106.49,106.82,104.933,105.79,99.6702037876995,17165897,0.0000,1.0
2023-05-12,106.31,107.01,104.775,105.78,99.6607822730206,12613254,0.0000,1.0
2023-05-15,105.51,105.925,104.58,105.07,99.8492125665979,13715576,0.9100,1.0
2023-05-16,104.63,104.81,102.02,102.52,97.4259186478311,14800200,0.0000,1.0
2023-05-17,103.39,105.23,102.85,104.82,99.6116347314247,14064742,0.0000,1.0
2023-05-18,104.55,105.91,104.13,105.77,100.514430505083,12005609,0.0000,1.0
2023-05-19,106.57,107.05,105.82,106.26,100.980083062022,13359630,0.0000,1.0
2023-05-22,105.84,107.04,104.88,104.97,99.7541814325286,12882000,0.0000,1.0
2023-05-23,105.99,108.22,105.75,106.4,101.113126649719,14394440,0.0000,1.0
2023-05-24,107.38,108.51,106.73,107.59,102.243997145144,16340293,0.0000,1.0
2023-05-25,105.94,106.43,104.71,105.66,100.409896257607,14316463,0.0000,1.0
2023-05-26,106.47,106.95,104.8327,104.97,99.7541814325286,12370326,0.0000,1.0
2023-05-30,103.29,104.12,102.61,104.04,98.8703918856842,11938025,0.0000,1.0
2023-05-31,102.29,103.04,101.74,102.18,97.1028127919955,24340862,0.0000,1.0
2023-06-01,101.75,105.58,101.26,103.36,98.2241801740131,13551936,0.0000,1.0
2023-06-02,105.16,106.13,104.53,105.76,100.504927391676,14112041,0.0000,1.0
2023-06-05,107.19,107.19,105.09,105.29,100.05828106155,10628000,0.0000,1.0
2023-06-06,104.15,106.27,103.98,106.15,100.875548814546,12209768,0.0000,1.0
2023-06-07,106.79,108.89,106.73,108.53,103.137289805395,16027086,0.0000,1.0
2023-06-08,108.77,109.14,105.9,108.19,102.81418394956,13517919,0.0000,1.0
2023-06-09,108.455,108.61,107.16,107.39,102.053934877005,12252531,0.0000,1.0
2023-06-12,105.81,107.06,105.555,106.42,101.132132876533,14115160,0.0000,1.0
2023-06-13,107.38,108.34,106.275,106.44,101.151139103347,13533780,0.0000,1.0
2023-06-14,107.45,108.11,104.39,105.16,99.9347405872602,16627681,0.0000,1.0
2023-06-15,105.5,107.03,105.44,105.89,100.628467865966,16224117,0.0000,1.0
2023-06-16,106.36,106.77,104.955,105.13,99.9062312470394,43128871,0.0000,1.0
2023-06-20,104.68,104.77,102.12,102.72,97.6159809159697,17519379,0.0000,1.0
2023-06-21,102.5,104.63,102.33,103.87,98.7088389577665,13285741,0.0000,1.0
2023-06-22,102.84,103.885,102.65,103.3,98.1671614935715,12458807,0.0000,1.0
2023-06-23,102.59,102.82,101.62,102.4,97.311881286948,17933599,0.0000,1.0
2023-06-26,102.2,104.905,102.2,104.29,99.1079697208575,14283407,0.0000,1.0
2023-06-27,104.045,104.61,103.27,104.55,99.3550506694376,13227486,0.0000,1.0
2023-06-28,104.305,105.82,103.2,105.4,100.162815309027,13084062,0.0000,1.0
2023-06-29,105.66,106.73,105.13,106.7,101.398220051927,11364436,0.0000,1.0
2023-06-30,107.32,107.875,106.8101,107.25,101.920891289308,13544664,0.0000,1.0
2023-07-03,107.49,108.46,107.07,107.46,102.120456670854,7396992,0.0000,1.0
2023-07-05,107.63,107.92,106.1,106.91,101.597785433473,12491205,0.0000,1.0
2023-07-06,105.09,105.72,102.43,102.92,97.8060431841082,17964883,0.0000,1.0
2023-07-07,101.92,104.0,101.56,103.16,98.0341179058745,21929158,0.0000,1.0
2023-07-10,102.97,104.75,102.75,104.69,99.4880942571346,14877615,0.0000,1.0
2023-07-11,105.26,106.16,104.81,105.97,100.704492773221,12581080,0.0000,1.0
2023-07-12,107.0,107.65,106.13,106.49,101.198654670382,13238236,0.0000,1.0
2023-07-13,105.97,106.23,103.32,104.54,99.3455475560307,26826838,0.0000,1.0
2023-07-14,104.05,104.05,100.53,100.94,95.9244267295364,28181920,0.0000,1.0
2023-07-17,100.72,101.665,100.22,101.38,96.3425637194412,18055849,0.0000,1.0
2023-07-18,100.92,102.2,100.34,100.92,95.9054205027225,24617795,0.0000,1.0
2023-07-19,101.05,102.4,100.8,101.62,96.5706384412075,15556541,0.0000,1.0
2023-07-20,102.535,103.66,102.36,103.41,98.2716957410477,15740202,0.0000,1.0
2023-07-21,104.16,104.38,103.26,103.89,98.7278451845803,17121487,0.0000,1.0
2023-07-24,104.36,106.16,103.96,105.52,100.27685266991,15090856,0.0000,1.0
2023-07-25,105.06,106.0901,104.54,105.68,100.428902484421,14116084,0.0000,1.0
2023-07-26,105.11,105.72,104.6391,105.09,99.8682187934117,15159624,0.0000,1.0
2023-07-27,106.0,106.99,104.74,105.42,100.18182153584,17677887,0.0000,1.0
2023-07-28,105.11,105.16,102.32,104.16,98.9844292465674,17571675,0.0000,1.0
2023-07-31,105.19,107.86,105.19,107.24,101.911388175901,24200295,0.0000,1.0
2023-08-01,106.95,107.32,105.53,106.62,101.322195144672,14212939,0.0000,1.0
2023-08-02,106.26,106.375,104.57,105.29,100.05828106155,13489809,0.0000,1.0
2023-08-03,105.89,107.88,105.3,107.12,101.797350815018,16283107,0.0000,1.0
2023-08-04,107.96,109.24,107.33,107.42,102.082444217226,14279634,0.0000,1.0
2023-08-07,107.9,108.42,106.505,107.2,101.873375722274,12410827,0.0000,1.0
2023-08-08,106.04,107.75,104.835,107.73,102.377040732841,14065573,0.0000,1.0
2023-08-09,108.71,110.415,108.31,109.56,104.116110486309,19919601,0.0000,1.0
2023-08-10,110.19,111.63,109.44,110.12,104.648284837097,15837170,0.0000,1.0
2023-08-11,110.37,112.07,110.05,111.83,106.273317229682,14047044,0.0000,1.0
2023-08-14,111.68,111.98,110.78,111.92,106.358845250344,12973383,0.0000,1.0
2023-08-15,110.745,110.86,107.965,108.16,103.650457929369,14909578,0.9100,1.0
2023-08-16,108.28,109.33,106.275,106.34,101.906339646904,13695121,0.0000,1.0
2023-08-17,107.42,110.145,107.42,108.4,103.880451549035,16709544,0.0000,1.0
2023-08-18,107.64,110.195,107.62,110.04,105.452074616751,16223953,0.0000,1.0
2023-08-21,110.36,110.9793,108.1416,108.71,104.177526641103,11092380,0.0000,1.0
2023-08-22,109.17,109.72,107.95,108.1,103.592959524453,10520842,0.0000,1.0
2023-08-23,107.04,107.3,105.72,107.15,102.682568113276,11435553,0.0000,1.0
2023-08-24,106.42,107.765,106.07,106.35,101.91592271439,10818478,0.0000,1.0
2023-08-25,107.43,108.93,106.62,108.25,103.736705536744,13579304,0.0000,1.0
2023-08-28,108.45,110.04,108.44,109.16,104.608764677977,10382122,0.0000,1.0
2023-08-29,109.66,110.02,108.42,109.81,105.231664064571,9665010,0.0000,1.0
2023-08-30,110.44,111.14,109.98,110.88,106.257052285581,11922060,0.0000,1.0
2023-08-31,111.12,111.4166,110.615,111.19,106.554127377649,17479834,0.0000,1.0
2023-09-01,112.2,113.82,112.2,113.52,108.786982101905,14843482,0.0000,1.0
2023-09-05,114.1,115.825,113.5,113.53,108.796565169391,18304013,0.0000,1.0
2023-09-06,113.48,114.59,113.23,114.51,109.735705783026,13325542,0.0000,1.0
2023-09-07,114.65,115.85,113.7,113.95,109.199054003806,13248541,0.0000,1.0
2023-09-08,114.53,116.05,114.32,115.61,110.789843206494,14286483,0.0000,1.0
2023-09-11,116.18,116.68,113.565,114.16,109.400298421013,14383562,0.0000,1.0
2023-09-12,115.34,117.665,115.27,117.49,112.591459893876,20145761,0.0000,1.0
2023-09-13,117.41,117.96,115.9,116.44,111.585237807838,13472800,0.0000,1.0
2023-09-14,117.55,118.66,117.33,118.52,113.578515844941,15210701,0.0000,1.0
2023-09-15,117.9,118.51,116.5,116.7,111.834397562476,34568393,0.0000,1.0
2023-09-18,117.53,118.24,116.7,117.64,112.735205906167,14045311,0.0000,1.0
2023-09-19,118.62,118.84,116.61,117.33,112.438130814099,12569724,0.0000,1.0
2023-09-20,116.54,118.02,116.32,116.4,111.546905537894,11883207,0.0000,1.0
2023-09-21,116.98,117.37,114.6,114.76,109.975282470178,14409635,0.0000,1.0
2023-09-22,115.705,116.68,114.805,114.94,110.147777684927,13200212,0.0000,1.0
2023-09-25,115.09,116.645,114.83,116.23,111.38399339063,11316012,0.0000,1.0
2023-09-26,115.5,116.73,115.37,116.41,111.55648860538,11805429,0.0000,1.0
2023-09-27,117.89,120.5,117.4,120.2,115.188471182602,23976160,0.0000,1.0
2023-09-28,119.98,120.7,118.19,119.47,114.488907256118,16808116,0.0000,1.0
2023-09-29,119.1,119.18,116.733,117.58,112.67770750125,18813565,0.0000,1.0
2023-10-02,117.53,117.79,114.55,115.63,110.809009341466,14394999,0.0000,1.0
2023-10-03,115.44,116.44,115.0341,115.83,111.000670691188,13297056,0.0000,1.0
2023-10-04,114.05,114.09,110.5018,111.5,106.851202469718,19622226,0.0000,1.0
2023-10-05,109.8,110.9,108.7,108.99,104.445852530713,20128783,0.0000,1.0
2023-10-06,105.73,108.27,105.11,107.17,102.701734248248,25367466,0.0000,1.0
2023-10-09,110.44,112.07,109.52,110.92,106.295384555526,22369887,0.0000,1.0
2023-10-10,111.02,111.45,110.12,110.45,105.84498038368,13891952,0.0000,1.0
2023-10-11,106.96,107.17,104.83,106.49,102.050085659195,57939024,0.0000,1.0
2023-10-12,107.59,107.84,106.09,106.47,102.030919524223,31182957,0.0000,1.0
2023-10-13,108.03,110.2,107.84,109.87,105.289162469488,30290328,0.0000,1.0
2023-10-16,110.5,110.68,109.13,109.95,105.365827009376,18451996,0.0000,1.0
2023-10-17,109.73,111.8,109.68,111.39,106.745788727371,19775440,0.0000,1.0
2023-10-18,111.82,113.39,111.7,112.95,108.240747255198,23380266,0.0000,1.0
2023-10-19,112.72,113.965,111.325,113.02,108.307828727601,20972488,0.0000,1.0
2023-10-20,112.92,113.32,110.79,111.08,106.448713635303,22445269,0.0000,1.0
2023-10-23,110.63,110.96,108.675,109.45,104.886673635073,18184950,0.0000,1.0
2023-10-24,109.7,109.82,108.12,108.39,103.870868481549,16786108,0.0000,1.0
2023-10-25,108.52,109.5,108.13,108.59,104.06252983127,22047319,0.0000,1.0
2023-10-26,107.45,108.34,106.495,107.6,103.113806150149,18768285,0.0000,1.0
2023-10-27,108.89,109.86,104.96,105.55,101.149277315504,23092017,0.0000,1.0
2023-10-30,105.74,106.42,105.2122,105.88,101.465518542545,19379917,0.0000,1.0
2023-10-31,105.58,106.16,104.54,105.85,101.436769340086,22185150,0.0000,1.0
2023-11-01,106.53,107.165,105.46,105.64,101.235524922879,28984865,0.0000,1.0
2023-11-02,105.88,109.19,105.5,109.11,104.560849340546,25212686,0.0000,1.0
2023-11-03,108.4,108.78,106.54,107.78,103.286301364898,30555554,0.0000,1.0
2023-11-06,108.17,108.27,105.77,105.87,101.455935475058,19097267,0.0000,1.0
2023-11-07,104.47,104.86,103.29,104.21,99.8651462723703,20272486,0.0000,1.0
2023-11-08,103.73,104.9,102.89,102.93,98.6385136341529,19184067,0.0000,1.0
2023-11-09,103.67,103.97,102.855,102.96,98.6672628366111,18380538,0.0000,1.0
2023-11-10,103.93,104.41,102.905,103.75,99.4243251680109,17831341,0.0000,1.0
2023-11-13,104.05,105.135,103.805,104.84,100.468879523993,15308382,0.0000,1.0
2023-11-14,104.3,104.815,103.87,104.29,100.852202223436,18260516,0.9500,1.0
2023-11-15,103.96,105.15,103.5,103.66,100.242969436009,20137561,0.0000,1.0
2023-11-16,102.9,103.27,101.15,102.46,99.0825260313859,22469073,0.0000,1.0
2023-11-17,103.06,105.43,102.75,104.96,101.500116457684,22991823,0.0000,1.0
2023-11-20,105.38,105.88,104.43,104.5,101.055279819245,17464016,0.0000,1.0
2023-11-21,104.21,104.695,103.215,104.46,101.016598372424,14988984,0.0000,1.0
2023-11-22,102.58,104.12,101.94,104.01,100.581432095691,18073240,0.0000,1.0
2023-11-24,104.02,105.465,103.91,104.57,101.122972351181,9480768,0.0000,1.0
2023-11-27,104.1,104.4,103.18,103.96,100.533080287165,18013518,0.0000,1.0
2023-11-28,104.24,104.91,103.88,103.9,100.475058116933,20629512,0.0000,1.0
2023-11-29,104.27,104.58,101.64,102.34,98.9664816909236,26802092,0.0000,1.0
2023-11-30,103.11,104.4778,101.81,102.74,99.3532961591312,29254687,0.0000,1.0
